propertyId,propertyName,secondary_property_type,primary_property_type,latitude,longitude,year_built,address_1,state_abbreviated,msa_code,zip_code,county_name,size,size_field,valuation,population10,income10
10153597,West 26th Street 537,Other Retail,Other Retail,40.75045,-74.00434,,537 West 26th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10001,New York,14000.0,sqft,2660.62229291938,7535980.0,67564.0
147124,New York Times,Office,Office,40.756146,-73.99021,2007.0,620 8th Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10018-1618,New York,321000.0,sqft,784.613185786819,7679409.0,67609.0
73512,Office-Tinton Falls,Office,Office,40.267769,-74.082789,2001.0,100 Tormee Drive,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07712-7502,Monmouth,90008.0,sqft,171.015171917051,338530.0,96349.0
91184,Industrial-Amherst,Manufacturing,Industrial,43.02915,-78.8085,1984.0,310 Commerce Drive,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14228-2303,Erie,271000.0,sqft,49.887017512344,606428.0,54609.0
55091,Industrial-Amityville,Manufacturing,Industrial,40.712,-73.3999,1981.0,1000 New Horizons Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",11701-1138,Suffolk,281889.0,sqft,100.617637808014,964098.0,110097.0
59099,Portfolio-Retail-York,Other Retail,Other Retail,39.98942,-76.68012,1992.0,,PA,"York-Hanover, PA",,York,301337.0,sqft,83.8937918469834,283743.0,58298.0
43020,Industrial-Pittsburgh,Industrial,Industrial,40.501457,-79.877526,1991.0,615 Epsilon Drive,PA,"Pittsburgh, PA",15238-2807,Allegheny,146103.0,sqft,112.774852888219,716112.0,54423.0
10092305,Office-King of Prussia,Office,Office,40.10575,-75.40191,1968.0,720 Vandenburg Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19406-1400,Montgomery,,sqft,165.020157590253,534990.0,106132.0
10092317,Office-Moorestown,Office,Office,39.94855,-74.95599,1964.0,308 West Route 38,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08057-3212,Burlington,,sqft,149.236168285508,1133927.0,64649.0
10092333,Office-Clinton,Office,Office,40.63767,-74.90644,1987.0,45-57 Route 173 East,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08809,Hunterdon,,sqft,183.611434681564,,
10092344,Office-Lower Makefield Township,Office,Office,40.22274,-74.88314,2002.0,780 Township Line Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19067-4200,Bucks,,sqft,204.251754243517,598563.0,79530.0
10092379,Warehouse-Burlington,Warehouse/ Distribution Center,Industrial,40.03892,-74.84836,1999.0,600 Commerce Drive,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08016-4163,Burlington,,sqft,80.3807706590529,589719.0,73463.0
10092415,Retail-Cresskill,Other Retail,Other Retail,40.94082,-73.96037,1975.0,54-70 Union Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07626-2127,Bergen,,sqft,331.913546314814,3272753.0,67424.0
10092416,Retail-Livingston,Other Retail,Other Retail,40.78659,-74.31254,1966.0,255-281 South Livingston Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07039,Essex,,sqft,342.084340704438,1465745.0,89489.0
10092417,Retail-Maplewood,Other Retail,Other Retail,40.73139,-74.27693,1954.0,159 Maplewood Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07040-2530,Essex,,sqft,340.094959314452,1649971.0,84260.0
10092418,Retail-Montclair,Other Retail,Other Retail,40.84363,-74.20826,1950.0,644 Valley Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07043,Essex,,sqft,393.116797033714,1755417.0,77583.0
10092419,Retail-Morristown,Other Retail,Other Retail,40.7908,-74.47494,1973.0,191 South Street,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07960-5335,Morris,,sqft,269.323969352583,478590.0,139712.0
10092420,Retail-Summit,Other Retail,Other Retail,40.71258,-74.38434,1950.0,784-788 Springfield Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07901,Union,,sqft,457.285790298209,1162934.0,95052.0
10092427,Student Housing-Blairsville,Student Housing,Specialty,40.45154,-79.20724,2005.0,Snyder Lane,PA,"Indiana, PA",15717,Indiana,,number_of_beds,63692.755789617,,
10092450,Retail-Freehold,Other Retail,Other Retail,40.25197,-74.2965,2004.0,650 Trotters Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07728-4829,Monmouth,,sqft,225.722084821308,294763.0,111662.0
5495,Brunswick Square,Regional Mall,Regional Mall,40.42356,-74.38167,1973.0,755 State Route 18,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08816-4916,Middlesex,760998.0,sqft,166.54698051122,762910.0,87746.0
5499,Chautauqua Mall,Regional Mall,Regional Mall,42.09626,-79.30384,1971.0,318 East Fairmount Avenue,NY,"Jamestown-Dunkirk-Fredonia, NY",14750-2001,Chautauqua,432931.0,sqft,89.7875608709265,60753.0,46073.0
71130,Dekalb Plaza,Shopping Center,Shopping Center,40.093202,-75.370838,,320 West Dekalb Pike,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19406-2303,Montgomery,101908.0,sqft,89.4923425789772,640725.0,104289.0
71131,Henderson Square,Shopping Center,Shopping Center,40.091699,-75.358924,,310-316 South Henderson Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19406-2408,Montgomery,107371.0,sqft,198.593795061149,708717.0,98068.0
9716,Jefferson Valley Mall,Regional Mall,Regional Mall,41.32871,-73.80776,1983.0,650 Lee Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",10598-1100,Westchester,579984.0,sqft,214.830717460526,228321.0,112818.0
41894,Rockaway Commons,Shopping Center,Shopping Center,40.903844,-74.549003,,343 Mount Hope Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07866-1644,Morris,239050.0,sqft,216.129598753747,353451.0,114769.0
72817,Rockaway Town Plaza,Shopping Center,Shopping Center,40.9065,-74.55927,2004.0,395 Mount Hope Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07866-1661,Morris,306436.0,sqft,122.360972242396,352809.0,114263.0
69792,Whitehall Mall,Shopping Center,Shopping Center,40.63421,-75.484394,,1223 Whitehall Mall,PA,"Allentown-Bethlehem-Easton, PA-NJ",18052-5115,Lehigh,603475.0,sqft,97.3586960009651,479029.0,64647.0
53425,Paramount Senior Living at Cranberry,Assisted Living,Health Care,40.69206,-80.05749,1999.0,500 Seven Fields Boulevard,PA,"Pittsburgh, PA",16046-4306,Butler,,number_of_units,73601.5046817553,198892.0,95117.0
64286,Brookdale Hamilton,Assisted Living,Health Care,40.22013,-74.68738,1998.0,1645 Whitehorse Mercerville Road,NJ,"Trenton, NJ",08619-3821,Mercer,,number_of_units,154509.65529529,493845.0,85089.0
64287,Brookdale Fayetteville,Assisted Living,Health Care,43.01919,-76.01203,1997.0,5125 Highbridge Street,NY,"Syracuse, NY",13066-2111,Onondaga,,number_of_units,101081.903856497,269322.0,56156.0
66986,Brookdale Florence-AL,Assisted Living,Health Care,40.11288,-74.80957,1999.0,901 Broad Street,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08518-2813,Burlington,,number_of_units,106192.409099601,650260.0,70795.0
77229,Green Knoll Care and Rehabilitation Center,Skilled Nursing,Health Care,40.61559,-74.62702,1970.0,875 Route 202/206 North,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08807-1861,Somerset,,number_of_beds,150735.596333331,329972.0,113829.0
90178,Chestnut Hill,Shopping Center,Shopping Center,40.075082,-75.205486,,8400 Germantown Avenue,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19118-3328,Philadelphia,37646.0,sqft,463.694571988754,233463.0,78283.0
147016,Paramount Senior Living at Bethel Park,Assisted Living,Health Care,40.35037,-80.01367,2009.0,5785 Baptist Road,PA,"Pittsburgh, PA",15236-3075,Allegheny,,number_of_units,47727.4440056584,746531.0,56393.0
147028,Virtua Washington Township,Medical Office,Health Care,39.72292,-75.0425,2009.0,239 Hurffville Crosskeys Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08080-4001,Gloucester,225039.0,sqft,266.943064370579,424655.0,77891.0
147475,Steeplechase Cancer Center,Medical Office,Health Care,40.56621,-74.59591,2007.0,30 Rehill Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08876-2546,Somerset,,sqft,360.246936296928,524081.0,98069.0
10009444,Virtua Voorhees,Medical Office,Health Care,39.8412,-74.9266,2012.0,200 Bowman Drive,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08043-9623,Camden,292000.0,sqft,342.962929558913,572903.0,88262.0
10017319,Spring Meadows Summit,Assisted Living,Health Care,40.7178,-74.33425,2001.0,41 Springfield Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07901-4038,Union,,number_of_units,189709.47930706,1474588.0,85220.0
10017561,Paramount Senior Living at Peters Township,Assisted Living,Health Care,40.27004,-80.12412,2011.0,240 Cedar Hill Drive,PA,"Pittsburgh, PA",15317-2527,Washington,96.0,number_of_units,51566.1094744065,318317.0,76091.0
10018909,Brandywine Senior Living at the Gables,Assisted Living,Health Care,40.08058,-74.13633,1998.0,515 Jack Martin Boulevard,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08724-7735,Ocean,,number_of_units,190594.199388264,475513.0,83452.0
10018910,Brandywine Senior Living at Reflections,Assisted Living,Health Care,40.07839,-74.13583,1999.0,1594 Route 88,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08724-3073,Ocean,,number_of_units,201653.800209746,475047.0,83190.0
10018911,Brandywine Senior Living at Middlebrook Crossing,Assisted Living,Health Care,40.58366,-74.51635,1999.0,2005 Route 22 West,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08807,Somerset,,number_of_units,201511.004472247,738745.0,100729.0
10018913,Brandywine Senior Living at Colts Neck,Assisted Living,Health Care,40.27667,-74.17191,2002.0,3 Meridian Circle,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07722-2419,Monmouth,,number_of_units,197798.280773987,440255.0,100421.0
10018915,Brandywine Senior Living at Dresher Estates,Assisted Living,Health Care,40.15578,-75.17919,2001.0,1405 Limekiln Pike,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19025-1000,Montgomery,,number_of_units,180904.720681569,1103076.0,70981.0
10018917,Brandywine Senior Living at Senior Suites,Assisted Living,Health Care,40.1272,-75.31511,1988.0,2101 New Hope Street,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19401-2021,Montgomery,,number_of_units,63487.2996760981,769329.0,92800.0
10018918,Brandywine Senior Living at Governor's Crossing,Assisted Living,Health Care,40.29708,-74.36961,1997.0,49 Lasatta Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07726-1604,Monmouth,,number_of_units,209208.068769115,363755.0,106170.0
10018928,Brandywine Senior Living at Haverford Estates,Assisted Living,Health Care,40.01558,-75.31059,2000.0,731 Old Buck Lane,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19041-1233,Delaware,,number_of_units,237824.224260606,1656693.0,64054.0
10018931,Brandywine Senior Living at Howell,Assisted Living,Health Care,40.17773,-74.24437,2007.0,100 Meridian Place,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07731-4003,Monmouth,,number_of_units,185312.49241206,387602.0,92290.0
10018961,Brandywine Senior Living at Longwood,Assisted Living,Health Care,39.85638,-75.69149,2008.0,301 Victoria Gardens Drive,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19348-4115,Chester,,number_of_units,166147.271016749,296690.0,96938.0
10018965,Brandywine Senior Living at Brandall Estates,Assisted Living,Health Care,39.35939,-74.56894,1997.0,432 Central Avenue,NJ,"Atlantic City-Hammonton, NJ",08221-1372,Atlantic,,number_of_units,49565.2750027794,214789.0,61777.0
10018967,Brandywine Senior Living at the Savoy,Assisted Living,Health Care,40.76514,-73.72389,2000.0,5515 Little Neck Parkway,NY,"New York-Newark-Jersey City, NY-NJ-PA",11362-2203,Queens,,number_of_units,316230.528111101,3383470.0,79440.0
10018970,Brandywine Senior Living at Huntington Terrace,Assisted Living,Health Care,40.78014,-73.40509,2001.0,70 Pinelawn Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",11747-3125,Suffolk,,number_of_units,245469.071799979,1050055.0,111654.0
10018975,Brandywine Senior Living at Moorestown Estates,Assisted Living,Health Care,39.97221,-74.9688,2000.0,1205 North Church Street,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08057-1101,Burlington,,number_of_units,188382.002778099,1371030.0,60665.0
10018997,Brandywine Senior Living at the Sycamore,Assisted Living,Health Care,40.31687,-74.06773,2000.0,5 Meridian Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07702,Monmouth,,number_of_units,201343.953182121,364142.0,95316.0
10019005,Brandywine Senior Living at Toms River,Assisted Living,Health Care,40.00651,-74.20099,2005.0,1587 Old Freehold Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08755-2173,Ocean,,number_of_units,179098.508417355,460883.0,75142.0
10024987,Virtua Moorestown,Medical Office,Health Care,39.9712,-74.91514,2012.0,401 Young Avenue,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08057-3130,Burlington,180966.0,sqft,328.099467591309,891491.0,71553.0
10031162,PowerBack Rehabilitation/Route 73,Skilled Nursing,Health Care,39.83086,-74.92743,2013.0,113 South Route 73,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08043-9573,Camden,124.0,number_of_beds,102704.87588181,555227.0,88737.0
10032556,The Worthington at Brick,Assisted Living,Health Care,40.08041,-74.1322,2000.0,458 Jack Martin Boulevard,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08724-7733,Ocean,,number_of_units,200338.712659803,471333.0,83598.0
10032558,Chelsea at Bridgewater,Assisted Living,Health Care,40.60165,-74.62076,2001.0,680 US 202/206,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08807,Somerset,,number_of_units,197092.054152392,367428.0,111682.0
10032563,Burlington Woods Center,Skilled Nursing,Health Care,40.04874,-74.84659,1965.0,115 Sunset Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08016-4153,Burlington,,number_of_beds,73445.3962821158,586138.0,73841.0
10032564,Marcella Center,Skilled Nursing,Health Care,40.04269,-74.84958,1994.0,2305 Rancocas Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08016-4113,Burlington,,number_of_beds,66616.1207659205,597465.0,73277.0
10032569,Arbor Glen Center,Skilled Nursing,Health Care,40.87468,-74.23828,1964.0,25 East Lindsley Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07009-1023,Essex,,number_of_beds,164907.29068855,1550668.0,82810.0
10032570,Waterview Center,Skilled Nursing,Health Care,40.85505,-74.21876,1970.0,536 Ridge Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07009-1611,Essex,,number_of_beds,151155.858608121,1721465.0,78702.0
10032575,Cinnaminson Center,Skilled Nursing,Health Care,40.00188,-74.98668,1965.0,1700 Wynwood Drive,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08077-2440,Burlington,,number_of_beds,72381.5309375039,1563744.0,57673.0
10032594,Chelsea at East Brunswick,Assisted Living,Health Care,40.40827,-74.42035,1998.0,606 Cranbury Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08816-4030,Middlesex,,number_of_units,192549.855462413,648058.0,90867.0
10032596,Jersey Shore Center,Skilled Nursing,Health Care,40.27837,-74.04322,1996.0,3 Industrial Way East,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07724-3318,Monmouth,,number_of_beds,134189.113514042,310418.0,93624.0
10032597,Inglemoor Center,Skilled Nursing,Health Care,40.88198,-73.97781,1966.0,333 Grand Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07631-4356,Bergen,,number_of_beds,164277.962957065,4663752.0,71959.0
10032599,Maple Glen Center,Skilled Nursing,Health Care,40.94026,-74.09805,1962.0,12-15 Saddle River Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07410-5808,Bergen,,number_of_beds,178101.167404421,1435580.0,96731.0
10032601,Chelsea at Fanwood,Assisted Living,Health Care,40.64167,-74.38248,1982.0,295 South Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07023-1324,Union,,number_of_units,192416.401384151,1164025.0,98719.0
10032602,Harston Hall,Skilled Nursing,Health Care,40.10231,-75.20073,1908.0,350 Haws Lane,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19031-2100,Montgomery,,number_of_beds,39134.3741767028,1655703.0,60793.0
10032609,Gettysburg Center,Skilled Nursing,Health Care,39.83712,-77.21029,1987.0,867 York Road,PA,"Gettysburg, PA",17325-7501,Adams,,number_of_beds,91326.3749514839,64578.0,63335.0
10032617,Brandywine Senior Living at Haddonfield,Assisted Living,Health Care,39.89225,-75.03855,2015.0,132 Warwick Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08033-3707,Camden,,number_of_units,226697.46332101,1387464.0,61368.0
10032618,Laurel Center,Skilled Nursing,Health Care,40.55872,-76.01183,1966.0,125 Holly Road,PA,"Reading, PA",19526-8729,Berks,,number_of_beds,88273.1245144443,53682.0,65256.0
10032619,PowerBack Rehabilitation Willow Grove,Skilled Nursing,Health Care,40.1598,-75.09347,1996.0,3485 Davisville Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19040-4220,Montgomery,,number_of_beds,48882.9691701221,1173914.0,68140.0
10032636,Crestview Center,Skilled Nursing,Health Care,40.20613,-74.9232,1979.0,262 TollGate Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19047-1377,Bucks,,number_of_beds,47285.9680083236,663047.0,78435.0
10032645,Lehigh Manor,Skilled Nursing,Health Care,40.5458,-75.57307,1994.0,1718 Spring Creek Road,PA,"Allentown-Bethlehem-Easton, PA-NJ",18062-9784,Lehigh,,number_of_beds,88501.2571345614,337993.0,64427.0
10032646,Southern Ocean Center,Skilled Nursing,Health Care,39.7254,-74.29134,1994.0,1361 Route 72 West,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08050-2417,Ocean,,number_of_beds,126671.806411992,90190.0,78417.0
10032647,Chelsea at Manalapan,Assisted Living,Health Care,40.32518,-74.30617,2001.0,445 Route 9,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07726-9205,Monmouth,,number_of_units,210142.977279285,436722.0,102594.0
10032651,Madison Center,Skilled Nursing,Health Care,40.41769,-74.25037,1965.0,625 State Highway 34,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07747,Middlesex,,number_of_beds,155068.922994716,647189.0,94424.0
10032652,LifeCare Hospitals of Mechanicsburg,Skilled Nursing,Health Care,40.20961,-76.97257,1971.0,4950 Wilson Lane,PA,"Harrisburg-Carlisle, PA",17055-4442,Cumberland,,number_of_beds,84617.7057083355,309815.0,63272.0
10032654,Holly Manor Center,Skilled Nursing,Health Care,40.78964,-74.58754,1968.0,84 Cold Hill Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07945-2021,Morris,,number_of_beds,166517.814674194,336485.0,123521.0
10032655,Mercerville Center,Skilled Nursing,Health Care,40.22817,-74.68776,1967.0,2240 Whitehorse Mercerville Road,NJ,"Trenton, NJ",08619-2640,Mercer,,number_of_beds,147526.202354277,501601.0,86634.0
10032667,Millville Center,Skilled Nursing,Health Care,39.4163,-75.04399,1986.0,54 Sharp Street,NJ,"Vineland-Bridgeton, NJ",08332-2444,Cumberland,,number_of_beds,109240.356599866,135741.0,57406.0
10032668,Park Place Center,Skilled Nursing,Health Care,40.37687,-74.58468,1996.0,2 Deer Park Drive,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08852-1919,Middlesex,,number_of_beds,132085.92430707,407853.0,113658.0
10032669,Cranbury Center,Skilled Nursing,Health Care,40.31124,-74.47398,1996.0,292 Applegarth Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08831-3754,Middlesex,,number_of_beds,140047.749242448,389779.0,111801.0
10032670,Chelsea at Montville,Assisted Living,Health Care,40.88937,-74.36665,1988.0,165 Changebridge Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07045-9563,Morris,,number_of_units,164252.436000641,625602.0,116536.0
10032678,North Cape Center,Skilled Nursing,Health Care,38.97246,-74.92384,1995.0,700 Town Bank Road,NJ,"Ocean City, NJ",08204-4411,Cape May,,number_of_beds,206028.308635184,54085.0,57840.0
10032688,Brandywine Senior Living at Pennington,Assisted Living,Health Care,40.33306,-74.79933,2000.0,143 West Franklin Avenue,NJ,"Trenton, NJ",08534-1438,Mercer,,number_of_units,221811.482077103,376637.0,92663.0
10032689,Cooper River West Center,Skilled Nursing,Health Care,39.92794,-75.07048,1985.0,5101 North Park Drive,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08109-4643,Camden,,number_of_beds,63568.4926318754,1957686.0,52699.0
10032692,PowerBack Rehabilitation Center City,Skilled Nursing,Health Care,39.94484,-75.16783,1952.0,1526 Lombard Street,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19146-1625,Philadelphia,,number_of_beds,63163.4418647526,2169496.0,56222.0
10032695,Brakeley Park Center,Skilled Nursing,Health Care,40.70463,-75.16808,1992.0,290 Red School Lane,NJ,"Allentown-Bethlehem-Easton, PA-NJ",08865-2276,Warren,,number_of_beds,93770.5254862265,202285.0,74208.0
10032696,Phillipsburg Center,Skilled Nursing,Health Care,40.68288,-75.17314,1905.0,843 Wilbur Avenue,NJ,"Allentown-Bethlehem-Easton, PA-NJ",08865-3453,Warren,,number_of_beds,96502.2269011214,208203.0,73673.0
10032697,Somerset Gardens,Assisted Living,Health Care,40.79509,-73.47005,1963.0,150 Sunnyside Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",11803-1504,Nassau,,number_of_units,254466.19378145,1068424.0,113893.0
10032703,Brandywine Senior Living at Princeton,Assisted Living,Health Care,40.37948,-74.5846,2001.0,155 Raymond Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08540-9608,Middlesex,,number_of_units,198146.878854325,415386.0,112972.0
